inspection_id,business_id,inspection_date,inspection_score,inspection_type
101119_20190603,101119,2019-06-03T00:00:00.000,,Structural Inspection
101129_20190807,101129,2019-08-07T00:00:00.000,,New Construction
101129_20190819,101129,2019-08-19T00:00:00.000,,Reinspection/Followup
101129_20190906,101129,2019-09-06T00:00:00.000,100,Routine - Unscheduled
101159_20190712,101159,2019-07-12T00:00:00.000,,New Ownership
101159_20190816,101159,2019-08-16T00:00:00.000,,New Ownership - Followup
101160_20190528,101160,2019-05-28T00:00:00.000,,New Construction
101160_20190710,101160,2019-07-10T00:00:00.000,,New Ownership
101160_20190717,101160,2019-07-17T00:00:00.000,,New Construction
101160_20190718,101160,2019-07-18T00:00:00.000,,New Ownership - Followup
101160_20191003,101160,2019-10-03T00:00:00.000,91,Routine - Unscheduled
101162_20190807,101162,2019-08-07T00:00:00.000,,New Construction
101162_20190812,101162,2019-08-12T00:00:00.000,,New Ownership - Followup
101162_20190819,101162,2019-08-19T00:00:00.000,,Reinspection/Followup
101162_20190906,101162,2019-09-06T00:00:00.000,96,Routine - Unscheduled
101163_20190628,101163,2019-06-28T00:00:00.000,,New Ownership
101165_20190614,101165,2019-06-14T00:00:00.000,,New Ownership
101165_20190724,101165,2019-07-24T00:00:00.000,,New Ownership
101167_20190723,101167,2019-07-23T00:00:00.000,,New Ownership
101167_20190822,101167,2019-08-22T00:00:00.000,,New Ownership - Followup
101169_20190531,101169,2019-05-31T00:00:00.000,,New Ownership
101170_20190606,101170,2019-06-06T00:00:00.000,,New Construction
101170_20190611,101170,2019-06-11T00:00:00.000,,New Construction
101170_20190620,101170,2019-06-20T00:00:00.000,,New Ownership
101170_20190627,101170,2019-06-27T00:00:00.000,83,Routine - Unscheduled
101170_20190708,101170,2019-07-08T00:00:00.000,,Reinspection/Followup
101173_20190620,101173,2019-06-20T00:00:00.000,,New Ownership
101174_20190607,101174,2019-06-07T00:00:00.000,,New Ownership
101175_20190624,101175,2019-06-24T00:00:00.000,,New Ownership
101175_20190703,101175,2019-07-03T00:00:00.000,,New Ownership - Followup
101175_20190709,101175,2019-07-09T00:00:00.000,,New Ownership
101179_20190603,101179,2019-06-03T00:00:00.000,,New Ownership
101180_20190719,101180,2019-07-19T00:00:00.000,,New Ownership
101183_20190830,101183,2019-08-30T00:00:00.000,,New Ownership
101184_20190621,101184,2019-06-21T00:00:00.000,,New Ownership
101184_20190702,101184,2019-07-02T00:00:00.000,,New Ownership - Followup
101184_20190730,101184,2019-07-30T00:00:00.000,92,Routine - Unscheduled
101186_20190625,101186,2019-06-25T00:00:00.000,,New Ownership
101186_20190718,101186,2019-07-18T00:00:00.000,,New Ownership - Followup
101186_20190814,101186,2019-08-14T00:00:00.000,94,Routine - Unscheduled
101187_20190910,101187,2019-09-10T00:00:00.000,,New Ownership
101188_20190716,101188,2019-07-16T00:00:00.000,,Complaint
101188_20190820,101188,2019-08-20T00:00:00.000,,New Ownership - Followup
101189_20190621,101189,2019-06-21T00:00:00.000,,New Ownership
101189_20190719,101189,2019-07-19T00:00:00.000,,New Ownership - Followup
101189_20190815,101189,2019-08-15T00:00:00.000,86,Routine - Unscheduled
101190_20190531,101190,2019-05-31T00:00:00.000,,New Ownership
101190_20190808,101190,2019-08-08T00:00:00.000,,New Ownership - Followup
101190_20191003,101190,2019-10-03T00:00:00.000,92,Routine - Unscheduled
101192_20190606,101192,2019-06-06T00:00:00.000,,New Ownership
101193_20190807,101193,2019-08-07T00:00:00.000,,New Construction
101193_20190812,101193,2019-08-12T00:00:00.000,,New Ownership - Followup
101193_20190819,101193,2019-08-19T00:00:00.000,,Reinspection/Followup
101193_20190906,101193,2019-09-06T00:00:00.000,100,Routine - Unscheduled
101194_20190829,101194,2019-08-29T00:00:00.000,,New Ownership
101194_20190906,101194,2019-09-06T00:00:00.000,100,Routine - Unscheduled
101195_20190829,101195,2019-08-29T00:00:00.000,,New Ownership
101195_20190906,101195,2019-09-06T00:00:00.000,100,Routine - Unscheduled
101196_20190829,101196,2019-08-29T00:00:00.000,,New Ownership
101196_20190906,101196,2019-09-06T00:00:00.000,100,Routine - Unscheduled
101197_20190906,101197,2019-09-06T00:00:00.000,100,Routine - Unscheduled
101200_20190807,101200,2019-08-07T00:00:00.000,,New Ownership
101200_20190812,101200,2019-08-12T00:00:00.000,,New Ownership - Followup
101200_20190819,101200,2019-08-19T00:00:00.000,,New Ownership - Followup
101202_20190906,101202,2019-09-06T00:00:00.000,94,Routine - Unscheduled
101203_20190906,101203,2019-09-06T00:00:00.000,98,Routine - Unscheduled
101205_20190812,101205,2019-08-12T00:00:00.000,,New Ownership
101205_20190819,101205,2019-08-19T00:00:00.000,,New Ownership - Followup
101205_20190906,101205,2019-09-06T00:00:00.000,100,Routine - Unscheduled
101216_20190807,101216,2019-08-07T00:00:00.000,,New Ownership
101216_20190812,101216,2019-08-12T00:00:00.000,,New Ownership - Followup
101216_20190906,101216,2019-09-06T00:00:00.000,100,Routine - Unscheduled
101217_20190807,101217,2019-08-07T00:00:00.000,,New Ownership
101217_20190812,101217,2019-08-12T00:00:00.000,,New Ownership - Followup
101217_20190906,101217,2019-09-06T00:00:00.000,92,Routine - Unscheduled
101219_20190807,101219,2019-08-07T00:00:00.000,,New Ownership
101219_20190812,101219,2019-08-12T00:00:00.000,,New Ownership - Followup
101219_20190819,101219,2019-08-19T00:00:00.000,,New Ownership - Followup
101219_20190906,101219,2019-09-06T00:00:00.000,100,Routine - Unscheduled
101220_20190807,101220,2019-08-07T00:00:00.000,,New Ownership
101220_20190812,101220,2019-08-12T00:00:00.000,,New Ownership - Followup
101220_20190906,101220,2019-09-06T00:00:00.000,100,Routine - Unscheduled
101221_20190807,101221,2019-08-07T00:00:00.000,,New Ownership
101221_20190812,101221,2019-08-12T00:00:00.000,,New Ownership - Followup
101221_20190906,101221,2019-09-06T00:00:00.000,100,Routine - Unscheduled
101222_20190807,101222,2019-08-07T00:00:00.000,,New Ownership
101222_20190812,101222,2019-08-12T00:00:00.000,,New Ownership - Followup
101222_20190906,101222,2019-09-06T00:00:00.000,98,Routine - Unscheduled
101223_20190807,101223,2019-08-07T00:00:00.000,,New Ownership
101223_20190812,101223,2019-08-12T00:00:00.000,,New Ownership - Followup
101223_20190906,101223,2019-09-06T00:00:00.000,98,Routine - Unscheduled
101225_20190624,101225,2019-06-24T00:00:00.000,,New Ownership
101228_20190906,101228,2019-09-06T00:00:00.000,98,Routine - Unscheduled
101230_20190807,101230,2019-08-07T00:00:00.000,,New Ownership
101230_20190812,101230,2019-08-12T00:00:00.000,,New Ownership - Followup
101230_20190819,101230,2019-08-19T00:00:00.000,,New Ownership - Followup
101230_20190906,101230,2019-09-06T00:00:00.000,,Routine - Scheduled
101231_20190807,101231,2019-08-07T00:00:00.000,,New Ownership
101231_20190812,101231,2019-08-12T00:00:00.000,,New Ownership - Followup
101231_20190906,101231,2019-09-06T00:00:00.000,,Routine - Scheduled
101232_20190906,101232,2019-09-06T00:00:00.000,,Routine - Scheduled
101233_20190906,101233,2019-09-06T00:00:00.000,,Routine - Scheduled
101234_20190906,101234,2019-09-06T00:00:00.000,,Routine - Scheduled
101235_20190906,101235,2019-09-06T00:00:00.000,,Routine - Scheduled
101238_20190807,101238,2019-08-07T00:00:00.000,,New Ownership
101238_20190812,101238,2019-08-12T00:00:00.000,,New Ownership - Followup
101238_20190906,101238,2019-09-06T00:00:00.000,100,Routine - Unscheduled
101240_20190905,101240,2019-09-05T00:00:00.000,,New Ownership - Followup
101242_20190807,101242,2019-08-07T00:00:00.000,,New Ownership
101242_20190906,101242,2019-09-06T00:00:00.000,96,Routine - Unscheduled
101245_20190829,101245,2019-08-29T00:00:00.000,,New Ownership
101252_20190628,101252,2019-06-28T00:00:00.000,,New Ownership
101252_20190730,101252,2019-07-30T00:00:00.000,94,Routine - Unscheduled
101252_20190814,101252,2019-08-14T00:00:00.000,,Reinspection/Followup
101268_20190703,101268,2019-07-03T00:00:00.000,,New Ownership
101268_20190814,101268,2019-08-14T00:00:00.000,,New Ownership
101268_20190816,101268,2019-08-16T00:00:00.000,,Reinspection/Followup
101268_20190920,101268,2019-09-20T00:00:00.000,,New Ownership
10127_20180417,10127,2018-04-17T00:00:00.000,96,Routine - Unscheduled
101294_20190718,101294,2019-07-18T00:00:00.000,,New Ownership
101294_20190722,101294,2019-07-22T00:00:00.000,,New Ownership - Followup
101294_20190821,101294,2019-08-21T00:00:00.000,86,Routine - Unscheduled
10131_20180201,10131,2018-02-01T00:00:00.000,92,Routine - Unscheduled
10131_20190313,10131,2019-03-13T00:00:00.000,91,Routine - Unscheduled
10131_20190730,10131,2019-07-30T00:00:00.000,,Complaint
101375_20190619,101375,2019-06-19T00:00:00.000,90,Routine - Unscheduled
101375_20190813,101375,2019-08-13T00:00:00.000,,New Ownership - Followup
101388_20190717,101388,2019-07-17T00:00:00.000,100,Routine - Unscheduled
101389_20190612,101389,2019-06-12T00:00:00.000,,New Construction
101389_20190625,101389,2019-06-25T00:00:00.000,,New Construction
101389_20190702,101389,2019-07-02T00:00:00.000,,New Ownership
101389_20190725,101389,2019-07-25T00:00:00.000,92,Routine - Unscheduled
101391_20190821,101391,2019-08-21T00:00:00.000,,New Construction
101393_20190624,101393,2019-06-24T00:00:00.000,,New Ownership
101430_20190726,101430,2019-07-26T00:00:00.000,,New Ownership
101430_20190930,101430,2019-09-30T00:00:00.000,96,Routine - Unscheduled
101440_20190724,101440,2019-07-24T00:00:00.000,,New Ownership - Followup
101440_20190815,101440,2019-08-15T00:00:00.000,,New Ownership
101457_20190829,101457,2019-08-29T00:00:00.000,75,Routine - Unscheduled
101457_20190919,101457,2019-09-19T00:00:00.000,,Reinspection/Followup
101461_20190726,101461,2019-07-26T00:00:00.000,,New Ownership
101461_20190729,101461,2019-07-29T00:00:00.000,,New Ownership - Followup
101461_20191002,101461,2019-10-02T00:00:00.000,90,Routine - Unscheduled
101478_20190604,101478,2019-06-04T00:00:00.000,,New Construction
101478_20190621,101478,2019-06-21T00:00:00.000,,New Construction
101478_20190628,101478,2019-06-28T00:00:00.000,,New Construction
101478_20190709,101478,2019-07-09T00:00:00.000,,New Ownership
101479_20190828,101479,2019-08-28T00:00:00.000,,New Ownership
101499_20190717,101499,2019-07-17T00:00:00.000,100,Routine - Unscheduled
101500_20190717,101500,2019-07-17T00:00:00.000,,New Ownership
101505_20190730,101505,2019-07-30T00:00:00.000,,New Construction
101505_20190813,101505,2019-08-13T00:00:00.000,,New Construction
101505_20190917,101505,2019-09-17T00:00:00.000,,New Ownership
101506_20190709,101506,2019-07-09T00:00:00.000,,New Ownership
101528_20190813,101528,2019-08-13T00:00:00.000,,New Ownership
101577_20190726,101577,2019-07-26T00:00:00.000,,New Ownership
101577_20190805,101577,2019-08-05T00:00:00.000,100,Routine - Unscheduled
101585_20190723,101585,2019-07-23T00:00:00.000,,New Ownership - Followup
101585_20190826,101585,2019-08-26T00:00:00.000,,New Ownership
101626_20190917,101626,2019-09-17T00:00:00.000,,New Ownership
101626_20190920,101626,2019-09-20T00:00:00.000,,Reinspection/Followup
101659_20190906,101659,2019-09-06T00:00:00.000,,New Construction
101662_20190814,101662,2019-08-14T00:00:00.000,,New Ownership
101662_20191001,101662,2019-10-01T00:00:00.000,,New Ownership - Followup
101667_20190716,101667,2019-07-16T00:00:00.000,,New Ownership
101667_20190726,101667,2019-07-26T00:00:00.000,,New Ownership - Followup
101668_20190823,101668,2019-08-23T00:00:00.000,96,Routine - Unscheduled
101670_20190626,101670,2019-06-26T00:00:00.000,,New Ownership
101670_20190814,101670,2019-08-14T00:00:00.000,,Reinspection/Followup
101670_20190916,101670,2019-09-16T00:00:00.000,,Non-inspection site visit
101671_20190723,101671,2019-07-23T00:00:00.000,,New Ownership
101671_20190729,101671,2019-07-29T00:00:00.000,,New Ownership - Followup
101671_20191003,101671,2019-10-03T00:00:00.000,80,Routine - Unscheduled
101673_20190805,101673,2019-08-05T00:00:00.000,,New Ownership
101673_20190918,101673,2019-09-18T00:00:00.000,87,Routine - Unscheduled
101673_20190927,101673,2019-09-27T00:00:00.000,,Reinspection/Followup
101676_20190829,101676,2019-08-29T00:00:00.000,,New Ownership
101677_20190716,101677,2019-07-16T00:00:00.000,,New Ownership
101678_20190823,101678,2019-08-23T00:00:00.000,,New Ownership
101683_20190719,101683,2019-07-19T00:00:00.000,100,Routine - Unscheduled
101685_20190904,101685,2019-09-04T00:00:00.000,,New Ownership
101687_20190906,101687,2019-09-06T00:00:00.000,,New Ownership - Followup
101688_20190723,101688,2019-07-23T00:00:00.000,,New Ownership
101689_20190912,101689,2019-09-12T00:00:00.000,,New Ownership
101689_20190918,101689,2019-09-18T00:00:00.000,,New Ownership - Followup
101691_20190814,101691,2019-08-14T00:00:00.000,,New Ownership
101691_20190906,101691,2019-09-06T00:00:00.000,98,Routine - Unscheduled
101697_20190820,101697,2019-08-20T00:00:00.000,88,Routine - Unscheduled
101697_20190913,101697,2019-09-13T00:00:00.000,,Reinspection/Followup
101698_20190822,101698,2019-08-22T00:00:00.000,,New Ownership
101698_20190827,101698,2019-08-27T00:00:00.000,,New Ownership
10170_20161004,10170,2016-10-04T00:00:00.000,,Reinspection/Followup
10170_20180501,10170,2018-05-01T00:00:00.000,82,Routine - Unscheduled
10170_20180518,10170,2018-05-18T00:00:00.000,,Reinspection/Followup
10170_20180613,10170,2018-06-13T00:00:00.000,,Reinspection/Followup
101700_20190829,101700,2019-08-29T00:00:00.000,,New Ownership
101717_20190906,101717,2019-09-06T00:00:00.000,,New Ownership
101718_20190815,101718,2019-08-15T00:00:00.000,,New Ownership
101751_20190729,101751,2019-07-29T00:00:00.000,,New Ownership
101751_20190821,101751,2019-08-21T00:00:00.000,,New Ownership - Followup
101757_20190815,101757,2019-08-15T00:00:00.000,,New Ownership
101770_20190806,101770,2019-08-06T00:00:00.000,,New Construction
101771_20190722,101771,2019-07-22T00:00:00.000,,New Ownership
101771_20190723,101771,2019-07-23T00:00:00.000,,Non-inspection site visit
101771_20190905,101771,2019-09-05T00:00:00.000,96,Routine - Unscheduled
101779_20190719,101779,2019-07-19T00:00:00.000,,New Ownership
101780_20190719,101780,2019-07-19T00:00:00.000,,New Ownership
101788_20190718,101788,2019-07-18T00:00:00.000,,New Ownership
101788_20190819,101788,2019-08-19T00:00:00.000,,New Ownership - Followup
1018_20170718,1018,2017-07-18T00:00:00.000,83,Routine - Unscheduled
1018_20170726,1018,2017-07-26T00:00:00.000,,Reinspection/Followup
1018_20180208,1018,2018-02-08T00:00:00.000,87,Routine - Unscheduled
1018_20180226,1018,2018-02-26T00:00:00.000,,Reinspection/Followup
1018_20180418,1018,2018-04-18T00:00:00.000,,Complaint
1018_20190401,1018,2019-04-01T00:00:00.000,90,Routine - Unscheduled
101838_20190807,101838,2019-08-07T00:00:00.000,,New Ownership
101838_20190827,101838,2019-08-27T00:00:00.000,87,Routine - Unscheduled
101853_20190918,101853,2019-09-18T00:00:00.000,100,Routine - Unscheduled
101853_20190923,101853,2019-09-23T00:00:00.000,,Non-inspection site visit
101855_20190807,101855,2019-08-07T00:00:00.000,,New Ownership
101868_20190805,101868,2019-08-05T00:00:00.000,,New Ownership
101868_20190917,101868,2019-09-17T00:00:00.000,,New Ownership - Followup
101869_20190813,101869,2019-08-13T00:00:00.000,,New Ownership
101870_20190814,101870,2019-08-14T00:00:00.000,,New Ownership
101872_20190805,101872,2019-08-05T00:00:00.000,,New Ownership
101872_20190917,101872,2019-09-17T00:00:00.000,,New Ownership - Followup
101873_20190805,101873,2019-08-05T00:00:00.000,,New Ownership
101873_20190905,101873,2019-09-05T00:00:00.000,,New Ownership - Followup
101892_20190812,101892,2019-08-12T00:00:00.000,,New Ownership
101907_20190828,101907,2019-08-28T00:00:00.000,,New Ownership
101910_20190828,101910,2019-08-28T00:00:00.000,,New Ownership
101944_20190828,101944,2019-08-28T00:00:00.000,,New Ownership
101959_20190912,101959,2019-09-12T00:00:00.000,,New Ownership
101962_20190912,101962,2019-09-12T00:00:00.000,,New Ownership
101962_20190919,101962,2019-09-19T00:00:00.000,,New Ownership - Followup
101976_20190607,101976,2019-06-07T00:00:00.000,,New Ownership
101976_20190925,101976,2019-09-25T00:00:00.000,,New Ownership - Followup
102_20161103,102,2016-11-03T00:00:00.000,85,Routine - Unscheduled
102_20170728,102,2017-07-28T00:00:00.000,92,Routine - Unscheduled
102_20180302,102,2018-03-02T00:00:00.000,86,Routine - Unscheduled
102_20180313,102,2018-03-13T00:00:00.000,,Reinspection/Followup
102_20190508,102,2019-05-08T00:00:00.000,94,Routine - Unscheduled
102_20190516,102,2019-05-16T00:00:00.000,,Reinspection/Followup
102014_20190816,102014,2019-08-16T00:00:00.000,,New Ownership
102015_20190816,102015,2019-08-16T00:00:00.000,,New Ownership
102016_20190816,102016,2019-08-16T00:00:00.000,,New Ownership
102019_20190828,102019,2019-08-28T00:00:00.000,,New Ownership
102020_20190828,102020,2019-08-28T00:00:00.000,,New Ownership
102067_20190814,102067,2019-08-14T00:00:00.000,,New Ownership
102067_20190911,102067,2019-09-11T00:00:00.000,100,Routine - Unscheduled
1021_20161013,1021,2016-10-13T00:00:00.000,,Complaint
1021_20170912,1021,2017-09-12T00:00:00.000,90,Routine - Unscheduled
1021_20180417,1021,2018-04-17T00:00:00.000,96,Routine - Unscheduled
1021_20190402,1021,2019-04-02T00:00:00.000,82,Routine - Unscheduled
1021_20190419,1021,2019-04-19T00:00:00.000,,Reinspection/Followup
1021_20190426,1021,2019-04-26T00:00:00.000,,Reinspection/Followup
102105_20190827,102105,2019-08-27T00:00:00.000,,New Ownership
102105_20190830,102105,2019-08-30T00:00:00.000,,New Ownership - Followup
102106_20190828,102106,2019-08-28T00:00:00.000,,New Ownership
102151_20190906,102151,2019-09-06T00:00:00.000,,New Ownership
102211_20190821,102211,2019-08-21T00:00:00.000,,New Ownership
102211_20190905,102211,2019-09-05T00:00:00.000,,New Ownership
102211_20190906,102211,2019-09-06T00:00:00.000,,Routine - Scheduled
102213_20190821,102213,2019-08-21T00:00:00.000,,New Ownership
102213_20190905,102213,2019-09-05T00:00:00.000,,New Ownership
102213_20190906,102213,2019-09-06T00:00:00.000,,New Ownership
